auto_id,cart_id,product_name
3513,1759,"컵"
3514,1759,"바나나"
3515,1760,"사과"
3516,1760,"컵"
3517,1761,"사과"
3518,1761,"컵"
3519,1762,"사과"
3520,1762,"바나나"
3521,1763,"사과"
3522,1763,"컵"
3523,1764,"컵"
3524,1765,"바나나"
3525,1765,"컵"
3526,1766,"컵"
3527,1767,"사과"
3528,1768,"바나나"
3529,1768,"컵"
3530,1768,"사과"
3531,1769,"바나나"
3532,1770,"컵"
3533,1770,"바나나"
3534,1771,"바나나"
3535,1772,"사과"
3536,1772,"바나나"
3537,1772,"컵"
3538,1773,"컵"
3539,1774,"사과"
3540,1774,"바나나"
3541,1774,"컵"
3542,1775,"컵"
3543,1776,"컵"
3544,1776,"사과"
3545,1777,"컵"
3546,1777,"바나나"
3547,1777,"사과"
3548,1778,"사과"
3549,1779,"바나나"
3550,1779,"사과"
3551,1780,"사과"
3552,1781,"바나나"
3553,1781,"사과"
3554,1782,"바나나"
3555,1783,"사과"
3556,1784,"컵"
3557,1784,"바나나"
3558,1785,"바나나"
3559,1786,"사과"
3560,1786,"바나나"
3561,1787,"컵"
3562,1788,"컵"
3563,1788,"사과"
3564,1789,"사과"
3565,1789,"바나나"
3566,1789,"컵"
3567,1790,"바나나"
3568,1790,"컵"
3569,1790,"사과"
3570,1791,"사과"
3571,1792,"사과"
3572,1792,"컵"
3573,1793,"사과"
3574,1793,"컵"
3575,1794,"바나나"
3576,1794,"사과"
3577,1794,"컵"
3578,1795,"컵"
3579,1796,"바나나"
3580,1796,"사과"
3581,1796,"컵"
3582,1797,"바나나"
3583,1797,"컵"
3584,1797,"사과"
3585,1798,"컵"
3586,1799,"바나나"
3587,1799,"컵"
3588,1800,"컵"
3589,1800,"사과"
3590,1801,"컵"
3591,1802,"바나나"
3592,1803,"사과"
3593,1803,"컵"
3594,1804,"사과"
3595,1805,"컵"
3596,1805,"바나나"
3597,1805,"사과"
3598,1806,"바나나"
3599,1806,"사과"
3600,1807,"컵"
3601,1807,"바나나"
3602,1808,"바나나"
3603,1808,"사과"
3604,1809,"컵"
3605,1809,"바나나"
3606,1810,"컵"
3607,1810,"바나나"
3608,1810,"사과"
3609,1811,"바나나"
3610,1811,"컵"
3611,1812,"사과"
3612,1813,"사과"
3613,1813,"바나나"
3614,1814,"사과"
3615,1814,"바나나"
3616,1815,"컵"
3617,1815,"사과"
3618,1816,"바나나"
3619,1816,"사과"
3620,1816,"컵"
3621,1817,"사과"
3622,1818,"사과"
3623,1818,"바나나"
3624,1819,"바나나"
3625,1819,"사과"
3626,1820,"사과"
3627,1820,"바나나"
3628,1820,"컵"
3629,1821,"컵"
3630,1821,"사과"
3631,1822,"바나나"
3632,1822,"사과"
3633,1822,"컵"
3634,1823,"컵"
3635,1823,"바나나"
3636,1823,"사과"
3637,1824,"바나나"
3638,1824,"사과"
3639,1824,"컵"
3640,1825,"컵"
3641,1826,"사과"
3642,1826,"컵"
3643,1826,"바나나"
3644,1827,"컵"
3645,1827,"바나나"
3646,1827,"사과"
3647,1828,"사과"
3648,1828,"컵"
3649,1829,"사과"
3650,1829,"바나나"
3651,1829,"컵"
3652,1830,"컵"
3653,1830,"바나나"
3654,1831,"바나나"
3655,1832,"컵"
3656,1832,"바나나"
3657,1832,"사과"
3658,1833,"컵"
3659,1834,"컵"
3660,1835,"컵"
3661,1835,"바나나"
3662,1836,"컵"
3663,1837,"바나나"
3664,1837,"사과"
3665,1837,"컵"
3666,1838,"컵"
3667,1838,"사과"
3668,1838,"바나나"
3669,1839,"사과"
3670,1839,"바나나"
3671,1840,"바나나"
3672,1841,"바나나"
3673,1842,"사과"
3674,1842,"바나나"
3675,1843,"바나나"
3676,1843,"컵"
3677,1843,"사과"
3678,1844,"바나나"
3679,1845,"사과"
3680,1845,"바나나"
3681,1846,"사과"
3682,1846,"컵"
3683,1847,"바나나"
3684,1848,"사과"
3685,1848,"컵"
3686,1848,"바나나"
3687,1849,"사과"
3688,1849,"컵"
3689,1850,"사과"
3690,1850,"바나나"
3691,1850,"컵"
3692,1851,"사과"
3693,1851,"바나나"
3694,1851,"컵"
3695,1852,"사과"
3696,1852,"컵"
3697,1853,"바나나"
3698,1854,"컵"
3699,1855,"사과"
3700,1855,"바나나"
3701,1855,"컵"
3702,1856,"컵"
3703,1856,"사과"
3704,1856,"바나나"
3705,1857,"컵"
3706,1858,"바나나"
3707,1859,"바나나"
3708,1860,"컵"
3709,1860,"바나나"
3710,1860,"사과"
3711,1861,"사과"
3712,1862,"사과"
3713,1862,"컵"
3714,1862,"바나나"
3715,1863,"사과"
3716,1863,"바나나"
3717,1863,"컵"
3718,1864,"컵"
3719,1864,"바나나"
3720,1865,"사과"
3721,1865,"바나나"
3722,1865,"컵"
3723,1866,"사과"
3724,1867,"사과"
3725,1868,"바나나"
3726,1868,"컵"
3727,1868,"사과"
3728,1869,"컵"
3729,1869,"바나나"
3730,1869,"사과"
3731,1870,"컵"
3732,1870,"사과"
3733,1870,"바나나"
3734,1871,"바나나"
3735,1872,"바나나"
3736,1872,"사과"
3737,1872,"컵"
3738,1873,"바나나"
3739,1874,"바나나"
3740,1874,"사과"
3741,1875,"컵"
3742,1875,"바나나"
3743,1876,"바나나"
3744,1877,"컵"
3745,1878,"컵"
3746,1878,"사과"
3747,1879,"컵"
3748,1879,"사과"
3749,1880,"바나나"
3750,1880,"컵"
3751,1881,"사과"
3752,1882,"컵"
3753,1882,"사과"
3754,1883,"컵"
3755,1883,"바나나"
3756,1883,"사과"
3757,1884,"사과"
3758,1884,"바나나"
3759,1884,"컵"
3760,1885,"바나나"
3761,1885,"사과"
3762,1886,"바나나"
3763,1887,"컵"
3764,1888,"사과"
3765,1889,"바나나"
3766,1890,"바나나"
3767,1890,"컵"
3768,1891,"컵"
3769,1891,"바나나"
3770,1891,"사과"
3771,1892,"사과"
3772,1892,"바나나"
3773,1892,"컵"
3774,1893,"사과"
3775,1893,"컵"
3776,1893,"바나나"
3777,1894,"사과"
3778,1894,"바나나"
3779,1894,"컵"
3780,1895,"컵"
3781,1895,"사과"
3782,1896,"바나나"
3783,1896,"컵"
3784,1896,"사과"
3785,1897,"바나나"
3786,1898,"컵"
3787,1898,"바나나"
3788,1899,"바나나"
3789,1899,"컵"
3790,1899,"사과"
3791,1900,"컵"
3792,1901,"바나나"
3793,1901,"컵"
3794,1901,"사과"
3795,1902,"컵"
3796,1903,"바나나"
3797,1903,"컵"
3798,1904,"컵"
3799,1905,"사과"
3800,1905,"바나나"
3801,1905,"컵"
3802,1906,"바나나"
3803,1907,"컵"
3804,1907,"바나나"
3805,1908,"사과"
3806,1909,"바나나"
3807,1910,"바나나"
3808,1910,"컵"
3809,1910,"사과"
3810,1911,"컵"
3811,1911,"바나나"
3812,1912,"바나나"
3813,1912,"컵"
3814,1912,"사과"
3815,1913,"컵"
3816,1913,"바나나"
3817,1913,"사과"
3818,1914,"컵"
3819,1915,"바나나"
3820,1915,"컵"
3821,1916,"사과"
3822,1917,"사과"
3823,1917,"바나나"
3824,1918,"바나나"
3825,1918,"컵"
3826,1919,"바나나"
3827,1919,"컵"
3828,1919,"사과"
3829,1920,"사과"
3830,1920,"바나나"
3831,1920,"컵"
3832,1921,"사과"
3833,1921,"바나나"
3834,1922,"바나나"
3835,1923,"사과"
3836,1924,"사과"
3837,1924,"바나나"
3838,1924,"컵"
3839,1925,"바나나"
3840,1925,"컵"
3841,1926,"바나나"
3842,1926,"컵"
3843,1926,"사과"
3844,1927,"컵"
3845,1927,"사과"
3846,1928,"사과"
3847,1929,"사과"
3848,1929,"바나나"
3849,1930,"컵"
3850,1931,"사과"
3851,1931,"바나나"
3852,1931,"컵"
3853,1932,"사과"
3854,1933,"컵"
3855,1934,"컵"
3856,1934,"바나나"
3857,1934,"사과"
3858,1935,"사과"
3859,1935,"컵"
3860,1936,"바나나"
3861,1937,"컵"
3862,1937,"바나나"
3863,1938,"바나나"
3864,1938,"컵"
3865,1939,"바나나"
3866,1940,"바나나"
3867,1941,"사과"
3868,1941,"바나나"
3869,1942,"바나나"
3870,1942,"사과"
3871,1943,"사과"
3872,1943,"컵"
3873,1944,"사과"
3874,1944,"컵"
3875,1945,"사과"
3876,1945,"컵"
3877,1945,"바나나"
3878,1946,"컵"
3879,1947,"사과"
3880,1947,"바나나"
3881,1947,"컵"
3882,1948,"바나나"
3883,1948,"컵"
3884,1948,"사과"
3885,1949,"컵"
3886,1949,"사과"
3887,1950,"바나나"
3888,1950,"컵"
3889,1950,"사과"
3890,1951,"바나나"
3891,1951,"컵"
3892,1951,"사과"
3893,1952,"사과"
3894,1953,"사과"
3895,1953,"컵"
3896,1953,"바나나"
3897,1954,"바나나"
3898,1954,"사과"
3899,1955,"컵"
3900,1955,"바나나"
3901,1956,"사과"
3902,1957,"사과"
3903,1957,"컵"
3904,1958,"바나나"
3905,1958,"사과"
3906,1958,"컵"
3907,1959,"사과"
3908,1959,"바나나"
3909,1959,"컵"
3910,1960,"컵"
3911,1961,"바나나"
3912,1961,"컵"
3913,1961,"사과"
3914,1962,"사과"
3915,1962,"바나나"
3916,1963,"사과"
3917,1963,"컵"
3918,1963,"바나나"
3919,1964,"사과"
3920,1964,"컵"
3921,1965,"컵"
3922,1965,"바나나"
3923,1966,"컵"
3924,1966,"바나나"
3925,1966,"사과"
3926,1967,"바나나"
3927,1968,"사과"
3928,1969,"사과"
3929,1969,"컵"
3930,1970,"컵"
3931,1970,"바나나"
3932,1971,"바나나"
3933,1972,"컵"
3934,1972,"사과"
3935,1972,"바나나"
3936,1973,"컵"
3937,1974,"컵"
3938,1975,"컵"
3939,1976,"사과"
3940,1977,"사과"
3941,1977,"바나나"
3942,1978,"사과"
3943,1979,"사과"
3944,1980,"바나나"
3945,1980,"컵"
3946,1980,"사과"
3947,1981,"바나나"
3948,1981,"사과"
3949,1982,"바나나"
3950,1983,"사과"
3951,1983,"컵"
3952,1983,"바나나"
3953,1984,"컵"
3954,1985,"컵"
3955,1985,"바나나"
3956,1986,"사과"
3957,1986,"바나나"
3958,1987,"사과"
3959,1988,"바나나"
3960,1988,"사과"
3961,1988,"컵"
3962,1989,"바나나"
3963,1989,"컵"
3964,1990,"사과"
3965,1990,"컵"
3966,1990,"바나나"
3967,1991,"컵"
3968,1991,"바나나"
3969,1991,"사과"
3970,1992,"컵"
3971,1992,"바나나"
3972,1993,"바나나"
3973,1994,"사과"
3974,1995,"컵"
3975,1996,"사과"
3976,1996,"바나나"
3977,1996,"컵"
3978,1997,"컵"
3979,1997,"사과"
3980,1998,"바나나"
3981,1999,"바나나"
3982,1999,"컵"
3983,2000,"사과"
3984,2000,"컵"
3985,2001,"사과"
3986,2001,"컵"
3987,2001,"바나나"
3988,2002,"컵"
3989,2002,"사과"
3990,2002,"바나나"
3991,2003,"컵"
3992,2004,"바나나"
3993,2004,"사과"
3994,2004,"컵"
3995,2005,"사과"
3996,2006,"바나나"
3997,2007,"사과"
3998,2007,"바나나"
3999,2007,"컵"
4000,2008,"컵"
4001,2008,"바나나"
4002,2008,"사과"
4003,2009,"바나나"
4004,2009,"컵"
4005,2009,"사과"
4006,2010,"바나나"
4007,2010,"컵"
4008,2010,"사과"
4009,2011,"컵"
4010,2012,"바나나"
4011,2012,"사과"
4012,2013,"사과"
4013,2014,"바나나"
4014,2014,"컵"
4015,2014,"사과"
4016,2015,"바나나"
4017,2015,"사과"
4018,2016,"컵"
4019,2016,"바나나"
4020,2017,"바나나"
4021,2018,"바나나"
4022,2019,"컵"
4023,2019,"바나나"
4024,2020,"바나나"
4025,2020,"컵"
4026,2020,"사과"
4027,2021,"바나나"
4028,2022,"컵"
4029,2022,"사과"
4030,2022,"바나나"
4031,2023,"컵"
4032,2023,"바나나"
4033,2023,"사과"
4034,2024,"사과"
4035,2024,"컵"
4036,2024,"바나나"
4037,2025,"컵"
4038,2026,"컵"
4039,2026,"사과"
4040,2026,"바나나"
4041,2027,"바나나"
4042,2027,"컵"
4043,2028,"사과"
4044,2028,"바나나"
4045,2029,"바나나"
4046,2029,"사과"
4047,2030,"컵"
4048,2031,"바나나"
4049,2031,"컵"
4050,2031,"사과"
4051,2032,"사과"
4052,2033,"컵"
4053,2033,"사과"
4054,2033,"바나나"
4055,2034,"컵"
4056,2035,"바나나"
4057,2036,"바나나"
4058,2037,"컵"
4059,2037,"사과"
4060,2038,"바나나"
4061,2038,"컵"
4062,2039,"컵"
4063,2039,"바나나"
4064,2039,"사과"
4065,2040,"사과"
4066,2041,"사과"
4067,2042,"사과"
4068,2043,"사과"
4069,2043,"바나나"
4070,2044,"컵"
4071,2044,"바나나"
4072,2045,"바나나"
4073,2045,"사과"
4074,2045,"컵"
4075,2046,"사과"
4076,2046,"컵"
4077,2046,"바나나"
4078,2047,"사과"
4079,2047,"바나나"
4080,2048,"바나나"
4081,2048,"컵"
4082,2048,"사과"
4083,2049,"컵"
4084,2049,"바나나"
4085,2049,"사과"
4086,2050,"바나나"
4087,2051,"사과"
4088,2051,"컵"
4089,2051,"바나나"
4090,2052,"사과"
4091,2052,"바나나"
4092,2052,"컵"
4093,2053,"사과"
4094,2054,"사과"
4095,2054,"바나나"
4096,2055,"사과"
4097,2056,"사과"
4098,2057,"사과"
4099,2057,"컵"
4100,2057,"바나나"
4101,2058,"컵"
4102,2058,"바나나"
4103,2059,"바나나"
4104,2059,"사과"
4105,2060,"사과"
4106,2060,"컵"
4107,2060,"바나나"
4108,2061,"컵"
4109,2062,"컵"
4110,2062,"사과"
4111,2062,"바나나"
4112,2063,"컵"
4113,2063,"바나나"
4114,2063,"사과"
4115,2064,"컵"
4116,2064,"바나나"
4117,2065,"사과"
4118,2066,"컵"
4119,2066,"사과"
4120,2067,"바나나"
4121,2067,"사과"
4122,2067,"컵"
4123,2068,"컵"
4124,2068,"사과"
4125,2068,"바나나"
4126,2069,"컵"
4127,2069,"사과"
4128,2070,"사과"
4129,2070,"컵"
4130,2070,"바나나"
4131,2071,"컵"
4132,2071,"바나나"
4133,2072,"바나나"
4134,2073,"컵"
4135,2074,"바나나"
4136,2074,"사과"
4137,2075,"바나나"
4138,2076,"사과"
4139,2076,"바나나"
4140,2076,"컵"
4141,2077,"바나나"
4142,2078,"바나나"
4143,2078,"사과"
4144,2078,"컵"
4145,2079,"사과"
4146,2079,"바나나"
4147,2080,"사과"
4148,2081,"바나나"
4149,2081,"컵"
4150,2082,"바나나"
4151,2082,"사과"
4152,2083,"바나나"
4153,2083,"사과"
4154,2084,"컵"
4155,2085,"컵"
4156,2086,"바나나"
4157,2087,"바나나"
4158,2088,"컵"
4159,2088,"바나나"
4160,2088,"사과"
4161,2089,"컵"
4162,2089,"사과"
4163,2090,"컵"
4164,2090,"사과"
4165,2090,"바나나"
4166,2091,"바나나"
4167,2091,"컵"
4168,2091,"사과"
4169,2092,"바나나"
4170,2093,"컵"
4171,2094,"사과"
4172,2094,"바나나"
4173,2094,"컵"
4174,2095,"바나나"
4175,2095,"컵"
4176,2096,"컵"
4177,2096,"바나나"
4178,2096,"사과"
4179,2097,"바나나"
4180,2097,"사과"
4181,2097,"컵"
4182,2098,"컵"
4183,2098,"사과"
4184,2099,"바나나"
4185,2099,"사과"
4186,2100,"바나나"
4187,2100,"사과"
4188,2101,"컵"
4189,2101,"바나나"
4190,2101,"사과"
4191,2102,"사과"
4192,2102,"바나나"
4193,2103,"바나나"
4194,2104,"컵"
4195,2105,"컵"
4196,2105,"사과"
4197,2105,"바나나"
4198,2106,"사과"
4199,2107,"컵"
4200,2107,"사과"
4201,2108,"바나나"
4202,2108,"컵"
4203,2108,"사과"
4204,2109,"바나나"
4205,2109,"컵"
4206,2109,"사과"
4207,2110,"바나나"
4208,2111,"컵"
4209,2111,"사과"
4210,2112,"바나나"
4211,2112,"사과"
4212,2112,"컵"
4213,2113,"바나나"
4214,2113,"컵"
4215,2114,"사과"
4216,2115,"컵"
4217,2116,"바나나"
4218,2116,"컵"
4219,2117,"컵"
4220,2117,"사과"
4221,2118,"사과"
4222,2118,"바나나"
4223,2118,"컵"
4224,2119,"컵"
4225,2119,"바나나"
4226,2120,"바나나"
4227,2121,"바나나"
4228,2122,"바나나"
4229,2123,"컵"
4230,2123,"바나나"
4231,2124,"컵"
4232,2125,"컵"
4233,2125,"바나나"
4234,2126,"컵"
4235,2126,"바나나"
4236,2127,"컵"
4237,2127,"사과"
4238,2128,"컵"
4239,2128,"바나나"
4240,2128,"사과"
4241,2129,"바나나"
4242,2129,"사과"
4243,2129,"컵"
4244,2130,"바나나"
4245,2130,"컵"
4246,2131,"사과"
4247,2131,"바나나"
4248,2131,"컵"
4249,2132,"컵"
4250,2132,"사과"
4251,2132,"바나나"
4252,2133,"사과"
4253,2134,"사과"
4254,2134,"바나나"
4255,2134,"컵"
4256,2135,"컵"
4257,2135,"사과"
4258,2136,"사과"
4259,2136,"컵"
4260,2136,"바나나"
4261,2137,"컵"
4262,2137,"바나나"
4263,2137,"사과"
4264,2138,"컵"
4265,2139,"바나나"
4266,2139,"사과"
4267,2139,"컵"
4268,2140,"바나나"
4269,2140,"컵"
4270,2140,"사과"
4271,2141,"사과"
4272,2141,"바나나"
4273,2142,"바나나"
4274,2142,"사과"
4275,2142,"컵"
4276,2143,"컵"
4277,2143,"사과"
4278,2143,"바나나"
4279,2144,"사과"
4280,2144,"컵"
4281,2144,"바나나"
4282,2145,"사과"
4283,2146,"사과"
4284,2147,"사과"
4285,2148,"사과"
4286,2148,"바나나"
4287,2149,"컵"
4288,2149,"바나나"
4289,2149,"사과"
4290,2150,"사과"
4291,2150,"컵"
4292,2150,"바나나"
4293,2151,"사과"
4294,2152,"바나나"
4295,2152,"사과"
4296,2153,"바나나"
4297,2153,"사과"
4298,2153,"컵"
4299,2154,"사과"
4300,2154,"컵"
4301,2154,"바나나"
4302,2155,"컵"
4303,2155,"바나나"
4304,2156,"컵"
4305,2156,"바나나"
4306,2157,"바나나"
4307,2157,"사과"
4308,2157,"컵"
4309,2158,"바나나"
4310,2159,"사과"
4311,2160,"컵"
4312,2161,"컵"
4313,2161,"바나나"
4314,2162,"사과"
4315,2162,"컵"
4316,2163,"사과"
4317,2164,"사과"
4318,2165,"사과"
4319,2165,"바나나"
4320,2165,"컵"
4321,2166,"컵"
4322,2167,"바나나"
4323,2167,"사과"
4324,2167,"컵"
4325,2168,"컵"
4326,2169,"사과"
4327,2169,"바나나"
4328,2170,"사과"
4329,2170,"컵"
4330,2170,"바나나"
4331,2171,"바나나"
4332,2172,"사과"
4333,2172,"컵"
4334,2173,"바나나"
4335,2173,"컵"
4336,2173,"사과"
4337,2174,"컵"
4338,2174,"바나나"
4339,2174,"사과"
4340,2175,"컵"
4341,2176,"컵"
4342,2176,"바나나"
4343,2176,"사과"
4344,2177,"바나나"
4345,2178,"컵"
4346,2178,"사과"
4347,2179,"사과"
4348,2179,"바나나"
4349,2179,"컵"
4350,2180,"컵"
4351,2180,"사과"
4352,2180,"바나나"
4353,2181,"사과"
4354,2181,"컵"
4355,2182,"사과"
4356,2182,"바나나"
4357,2183,"사과"
4358,2184,"바나나"
4359,2184,"사과"
4360,2185,"사과"
4361,2185,"컵"
4362,2186,"컵"
4363,2186,"사과"
4364,2187,"컵"
4365,2187,"사과"
4366,2188,"사과"
4367,2189,"바나나"
4368,2189,"컵"
4369,2190,"컵"
4370,2191,"컵"
4371,2191,"바나나"
4372,2192,"사과"
4373,2192,"컵"
4374,2193,"바나나"
4375,2193,"컵"
4376,2194,"사과"
4377,2194,"컵"
4378,2194,"바나나"
4379,2195,"사과"
4380,2195,"바나나"
4381,2195,"컵"
4382,2196,"사과"
4383,2197,"사과"
4384,2197,"컵"
4385,2197,"바나나"
4386,2198,"사과"
4387,2199,"컵"
4388,2199,"바나나"
4389,2200,"사과"
4390,2201,"사과"
4391,2201,"컵"
4392,2202,"사과"
4393,2202,"바나나"
4394,2203,"바나나"
4395,2204,"바나나"
4396,2205,"사과"
4397,2205,"바나나"
4398,2206,"사과"
4399,2207,"컵"
4400,2207,"사과"
4401,2208,"사과"
4402,2208,"바나나"
4403,2208,"컵"
4404,2209,"컵"
4405,2210,"바나나"
4406,2211,"바나나"
4407,2212,"바나나"
4408,2212,"사과"
4409,2212,"컵"
4410,2213,"바나나"
4411,2213,"사과"
4412,2214,"사과"
4413,2214,"바나나"
4414,2215,"바나나"
4415,2215,"컵"
4416,2215,"사과"
4417,2216,"컵"
4418,2216,"바나나"
4419,2216,"사과"
4420,2217,"바나나"
4421,2217,"컵"
4422,2218,"바나나"
4423,2218,"컵"
4424,2219,"바나나"
4425,2219,"사과"
4426,2220,"바나나"
4427,2221,"사과"
4428,2221,"바나나"
4429,2222,"바나나"
4430,2222,"컵"
4431,2223,"컵"
4432,2223,"바나나"
4433,2224,"바나나"
4434,2224,"사과"
4435,2225,"사과"
4436,2226,"바나나"
4437,2226,"사과"
4438,2227,"바나나"
4439,2227,"사과"
4440,2227,"컵"
4441,2228,"컵"
4442,2228,"바나나"
4443,2229,"사과"
4444,2230,"사과"
4445,2230,"컵"
4446,2231,"사과"
4447,2231,"컵"
4448,2231,"바나나"
4449,2232,"컵"
4450,2232,"바나나"
4451,2233,"사과"
4452,2233,"컵"
4453,2233,"바나나"
4454,2234,"컵"
4455,2235,"컵"
4456,2236,"컵"
4457,2237,"바나나"
4458,2237,"사과"
4459,2238,"컵"
4460,2239,"컵"
4461,2240,"바나나"
4462,2240,"컵"
4463,2240,"사과"
4464,2241,"사과"
4465,2241,"바나나"
4466,2241,"컵"
4467,2242,"사과"
4468,2243,"바나나"
4469,2243,"사과"
4470,2243,"컵"
4471,2244,"사과"
4472,2244,"컵"
4473,2244,"바나나"
4474,2245,"바나나"
4475,2245,"사과"
4476,2246,"바나나"
4477,2246,"컵"
4478,2246,"사과"
4479,2247,"사과"
4480,2248,"바나나"
4481,2248,"컵"
4482,2248,"사과"
4483,2249,"사과"
4484,2249,"컵"
4485,2249,"바나나"
4486,2250,"컵"
4487,2250,"사과"
4488,2251,"컵"
4489,2251,"사과"
4490,2252,"컵"
4491,2253,"사과"
4492,2254,"컵"
4493,2254,"사과"
4494,2254,"바나나"
4495,2255,"사과"
4496,2256,"바나나"
4497,2256,"컵"
4498,2256,"사과"
4499,2257,"사과"
4500,2257,"컵"
4501,2258,"컵"
4502,2259,"컵"
4503,2259,"바나나"
4504,2259,"사과"
4505,2260,"컵"
4506,2260,"바나나"
4507,2261,"사과"
4508,2261,"컵"
4509,2261,"바나나"
4510,2262,"컵"
4511,2263,"컵"
4512,2264,"바나나"
4513,2264,"컵"
4514,2264,"사과"
4515,2265,"바나나"
4516,2265,"컵"
4517,2266,"컵"
4518,2266,"바나나"
4519,2267,"바나나"
4520,2267,"사과"
4521,2268,"컵"
4522,2268,"바나나"
4523,2268,"사과"
4524,2269,"사과"
4525,2270,"바나나"
4526,2270,"사과"
4527,2271,"바나나"
4528,2271,"컵"
4529,2272,"바나나"
4530,2272,"사과"
4531,2273,"컵"
4532,2274,"바나나"
4533,2274,"사과"
4534,2274,"컵"
4535,2275,"컵"
4536,2275,"사과"
4537,2276,"바나나"
4538,2277,"컵"
4539,2277,"사과"
4540,2278,"사과"
4541,2278,"컵"
4542,2278,"바나나"
4543,2279,"바나나"
4544,2279,"컵"
4545,2280,"바나나"
4546,2281,"컵"
4547,2281,"사과"
4548,2281,"바나나"
4549,2282,"바나나"
4550,2282,"사과"
4551,2282,"컵"
4552,2283,"컵"
4553,2284,"사과"
4554,2284,"컵"
4555,2284,"바나나"
4556,2285,"컵"
4557,2285,"사과"
4558,2286,"컵"
4559,2286,"바나나"
4560,2287,"바나나"
4561,2288,"바나나"
4562,2288,"컵"
4563,2289,"바나나"
4564,2290,"컵"
4565,2291,"컵"
4566,2291,"사과"
4567,2292,"바나나"
4568,2293,"사과"
4569,2294,"사과"
4570,2294,"컵"
4571,2295,"바나나"
4572,2295,"컵"
4573,2295,"사과"
4574,2296,"사과"
4575,2296,"바나나"
4576,2297,"컵"
4577,2298,"컵"
4578,2299,"바나나"
4579,2299,"사과"
4580,2300,"바나나"
4581,2300,"컵"
4582,2301,"바나나"
4583,2301,"사과"
4584,2302,"컵"
4585,2303,"바나나"
4586,2304,"사과"
4587,2305,"사과"
4588,2305,"바나나"
4589,2306,"바나나"
4590,2307,"바나나"
4591,2307,"사과"
4592,2308,"사과"
4593,2308,"컵"
4594,2308,"바나나"
4595,2309,"컵"
4596,2309,"사과"
4597,2309,"바나나"
4598,2310,"컵"
4599,2310,"바나나"
4600,2310,"사과"
4601,2311,"바나나"
4602,2311,"사과"
4603,2311,"컵"
4604,2312,"바나나"
4605,2312,"컵"
4606,2312,"사과"
4607,2313,"컵"
4608,2313,"사과"
4609,2314,"사과"
4610,2314,"컵"
4611,2314,"바나나"
4612,2315,"컵"
4613,2315,"사과"
4614,2315,"바나나"
4615,2316,"바나나"
4616,2317,"바나나"
4617,2317,"컵"
4618,2318,"컵"
4619,2318,"사과"
4620,2318,"바나나"
4621,2319,"바나나"
4622,2319,"컵"
4623,2320,"사과"
4624,2321,"컵"
4625,2322,"바나나"
4626,2323,"바나나"
4627,2324,"컵"
4628,2324,"바나나"
4629,2325,"컵"
4630,2326,"사과"
4631,2326,"바나나"
4632,2327,"사과"
4633,2328,"사과"
4634,2329,"바나나"
4635,2329,"사과"
4636,2330,"바나나"
4637,2331,"바나나"
4638,2331,"사과"
4639,2331,"컵"
4640,2332,"사과"
4641,2332,"바나나"
4642,2333,"컵"
4643,2333,"바나나"
4644,2334,"컵"
4645,2334,"바나나"
4646,2334,"사과"
4647,2335,"바나나"
4648,2336,"사과"
4649,2337,"컵"
4650,2338,"바나나"
4651,2338,"컵"
4652,2338,"사과"
4653,2339,"사과"
4654,2340,"바나나"
4655,2340,"컵"
4656,2341,"사과"
4657,2341,"바나나"
4658,2341,"컵"
4659,2342,"컵"
4660,2342,"사과"
4661,2343,"컵"
4662,2343,"바나나"
4663,2344,"컵"
4664,2344,"사과"
4665,2345,"사과"
4666,2346,"사과"
4667,2347,"사과"
4668,2347,"바나나"
4669,2347,"컵"
4670,2348,"컵"
4671,2349,"바나나"
4672,2349,"컵"
4673,2350,"컵"
4674,2350,"사과"
4675,2350,"바나나"
4676,2351,"컵"
4677,2351,"사과"
4678,2352,"바나나"
4679,2352,"컵"
4680,2352,"사과"
4681,2353,"컵"
4682,2353,"바나나"
4683,2354,"컵"
4684,2354,"바나나"
4685,2354,"사과"
4686,2355,"바나나"
4687,2356,"사과"
4688,2356,"바나나"
4689,2357,"컵"
4690,2358,"컵"
4691,2358,"사과"
4692,2358,"바나나"
4693,2359,"컵"
4694,2359,"사과"
4695,2360,"사과"
4696,2361,"사과"
4697,2362,"컵"
4698,2363,"바나나"
4699,2363,"사과"
4700,2364,"컵"
4701,2365,"사과"
4702,2365,"컵"
4703,2365,"바나나"
4704,2366,"컵"
4705,2367,"컵"
4706,2367,"바나나"
4707,2367,"사과"
4708,2368,"컵"
4709,2368,"바나나"
4710,2368,"사과"
4711,2369,"사과"
4712,2369,"바나나"
4713,2370,"사과"
4714,2370,"바나나"
4715,2370,"컵"
4716,2371,"컵"
4717,2371,"사과"
4718,2372,"컵"
4719,2372,"바나나"
4720,2373,"바나나"
4721,2373,"컵"
4722,2374,"사과"
4723,2374,"컵"
4724,2374,"바나나"
4725,2375,"컵"
4726,2375,"바나나"
4727,2376,"컵"
4728,2376,"사과"
4729,2377,"바나나"
4730,2377,"컵"
4731,2378,"사과"
4732,2378,"바나나"
4733,2378,"컵"
4734,2379,"바나나"
4735,2379,"사과"
4736,2379,"컵"
4737,2380,"사과"
4738,2381,"사과"
4739,2381,"바나나"
4740,2382,"사과"
4741,2382,"바나나"
4742,2383,"바나나"
4743,2384,"바나나"
4744,2384,"사과"
4745,2385,"바나나"
