pay_id,pay_time,cart_id
8361,2018-04-13 17:41:02,8361
8362,2018-04-13 19:52:59,8362
8363,2018-04-13 13:46:33,8363
8364,2018-04-13 13:45:40,8364
8365,2018-04-13 17:34:01,8365
8366,2018-04-13 20:12:28,8366
8367,2018-04-13 09:22:29,8367
8368,2018-04-13 17:29:36,8368
8369,2018-04-13 10:22:02,8369
8370,2018-04-13 10:27:47,8370
8371,2018-04-13 15:39:22,8371
8372,2018-04-13 11:41:47,8372
8373,2018-04-13 12:16:00,8373
8374,2018-04-13 11:15:15,8374
8375,2018-04-13 18:06:44,8375
8376,2018-04-13 19:15:17,8376
8377,2018-04-13 10:00:31,8377
8378,2018-04-14 17:41:49,8378
8379,2018-04-14 13:16:06,8379
8380,2018-04-14 14:51:27,8380
8381,2018-04-14 10:03:36,8381
8382,2018-04-14 13:23:39,8382
8383,2018-04-14 16:39:44,8383
8384,2018-04-14 13:18:06,8384
8385,2018-04-14 14:11:19,8385
8386,2018-04-14 14:26:09,8386
8387,2018-04-14 19:29:14,8387
8388,2018-04-14 13:32:47,8388
8389,2018-04-14 10:36:14,8389
8390,2018-04-14 16:03:15,8390
8391,2018-04-14 10:25:28,8391
8392,2018-04-15 18:09:22,8392
8393,2018-04-15 21:05:53,8393
8394,2018-04-15 16:47:48,8394
8395,2018-04-15 10:03:31,8395
8396,2018-04-15 14:56:46,8396
8397,2018-04-15 16:09:04,8397
8398,2018-04-15 10:38:09,8398
8399,2018-04-15 12:58:19,8399
8400,2018-04-15 13:16:47,8400
8401,2018-04-15 14:21:21,8401
8402,2018-04-15 17:16:33,8402
8403,2018-04-15 17:04:19,8403
8404,2018-04-15 09:55:50,8404
8405,2018-04-16 16:53:36,8405
8406,2018-04-16 15:33:44,8406
8407,2018-04-16 14:37:50,8407
8408,2018-04-16 14:15:33,8408
8409,2018-04-16 16:53:07,8409
8410,2018-04-16 13:56:10,8410
8411,2018-04-16 16:12:00,8411
8412,2018-04-17 20:40:22,8412
8413,2018-04-17 20:37:58,8413
8414,2018-04-17 15:36:05,8414
8415,2018-04-17 13:16:19,8415
8416,2018-04-17 19:34:06,8416
8417,2018-04-17 13:07:16,8417
8418,2018-04-17 18:59:31,8418
8419,2018-04-17 16:39:23,8419
8420,2018-04-17 14:14:48,8420
8421,2018-04-17 19:01:28,8421
8422,2018-04-17 15:09:06,8422
8423,2018-04-17 13:24:49,8423
8424,2018-04-17 09:18:14,8424
8425,2018-04-17 20:50:01,8425
8426,2018-04-17 11:17:58,8426
8427,2018-04-17 14:11:40,8427
8428,2018-04-17 17:35:23,8428
8429,2018-04-18 10:21:55,8429
8430,2018-04-18 13:16:25,8430
8431,2018-04-18 20:13:47,8431
8432,2018-04-18 19:09:18,8432
8433,2018-04-18 17:11:29,8433
8434,2018-04-18 16:25:01,8434
8435,2018-04-18 12:16:24,8435
8436,2018-04-18 14:52:47,8436
8437,2018-04-18 13:45:05,8437
8438,2018-04-18 11:54:39,8438
8439,2018-04-18 20:04:08,8439
8440,2018-04-18 16:14:56,8440
8441,2018-04-18 12:12:51,8441
8442,2018-04-18 09:48:54,8442
8443,2018-04-18 10:37:39,8443
8444,2018-04-18 15:39:00,8444
8445,2018-04-18 19:21:13,8445
8446,2018-04-18 10:05:05,8446
8447,2018-04-18 12:04:37,8447
8448,2018-04-18 13:53:39,8448
8449,2018-04-18 11:55:25,8449
8450,2018-04-18 13:33:38,8450
8451,2018-04-19 18:46:09,8451
8452,2018-04-19 15:34:55,8452
8453,2018-04-19 19:48:45,8453
8454,2018-04-19 10:39:57,8454
8455,2018-04-19 20:21:00,8455
8456,2018-04-19 16:37:30,8456
8457,2018-04-19 16:54:26,8457
8458,2018-04-19 11:21:37,8458
8459,2018-04-19 20:33:53,8459
8460,2018-04-19 10:52:19,8460
8461,2018-04-20 10:41:28,8461
8462,2018-04-20 14:18:30,8462
8463,2018-04-20 18:00:25,8463
8464,2018-04-20 15:31:01,8464
8465,2018-04-20 20:46:07,8465
8466,2018-04-20 14:06:15,8466
8467,2018-04-20 09:16:48,8467
8468,2018-04-20 16:58:27,8468
8469,2018-04-20 11:47:30,8469
8470,2018-04-20 19:35:17,8470
8471,2018-04-20 09:36:50,8471
8472,2018-04-21 20:24:50,8472
8473,2018-04-21 09:39:56,8473
8474,2018-04-21 12:36:43,8474
8475,2018-04-21 18:37:57,8475
8476,2018-04-21 18:55:11,8476
8477,2018-04-21 14:36:18,8477
8478,2018-04-21 16:26:15,8478
8479,2018-04-21 16:15:06,8479
8480,2018-04-21 16:56:02,8480
8481,2018-04-21 11:17:20,8481
8482,2018-04-21 16:02:23,8482
8483,2018-04-21 12:50:34,8483
8484,2018-04-21 17:37:09,8484
8485,2018-04-21 09:59:38,8485
8486,2018-04-21 20:09:06,8486
8487,2018-04-21 09:35:51,8487
8488,2018-04-21 16:05:33,8488
8489,2018-04-21 10:20:43,8489
8490,2018-04-21 10:30:41,8490
8491,2018-04-21 17:15:13,8491
8492,2018-04-21 15:59:47,8492
8493,2018-04-21 13:43:46,8493
8494,2018-04-21 14:35:37,8494
8495,2018-04-21 10:04:48,8495
8496,2018-04-21 12:22:17,8496
8497,2018-04-21 11:23:27,8497
8498,2018-04-21 13:28:40,8498
8499,2018-04-21 13:17:37,8499
8500,2018-04-21 16:19:54,8500
8501,2018-04-22 20:41:38,8501
8502,2018-04-22 16:15:48,8502
8503,2018-04-22 13:19:40,8503
8504,2018-04-22 09:34:40,8504
8505,2018-04-22 19:47:58,8505
8506,2018-04-22 13:54:39,8506
8507,2018-04-22 12:02:49,8507
8508,2018-04-22 09:06:34,8508
8509,2018-04-22 09:19:44,8509
8510,2018-04-22 10:14:47,8510
8511,2018-04-22 20:34:45,8511
8512,2018-04-22 13:56:58,8512
8513,2018-04-22 09:43:08,8513
8514,2018-04-22 18:41:41,8514
8515,2018-04-22 15:35:22,8515
8516,2018-04-22 16:45:11,8516
8517,2018-04-22 13:18:57,8517
8518,2018-04-22 16:19:34,8518
8519,2018-04-22 18:26:20,8519
8520,2018-04-22 16:02:06,8520
8521,2018-04-22 13:34:04,8521
8522,2018-04-22 10:42:29,8522
8523,2018-04-22 11:29:02,8523
8524,2018-04-22 16:56:09,8524
8525,2018-04-22 16:28:59,8525
8526,2018-04-23 20:19:07,8526
8527,2018-04-23 19:37:45,8527
8528,2018-04-23 13:58:09,8528
8529,2018-04-23 10:50:27,8529
8530,2018-04-23 18:39:03,8530
8531,2018-04-23 09:40:29,8531
8532,2018-04-23 09:57:54,8532
8533,2018-04-24 15:42:24,8533
8534,2018-04-24 13:58:26,8534
8535,2018-04-24 18:42:01,8535
8536,2018-04-24 15:26:14,8536
8537,2018-04-24 13:32:14,8537
8538,2018-04-24 19:08:43,8538
8539,2018-04-24 12:34:43,8539
8540,2018-04-24 14:51:15,8540
8541,2018-04-24 09:09:37,8541
8542,2018-04-24 15:03:55,8542
8543,2018-04-24 20:44:45,8543
8544,2018-04-24 19:28:42,8544
8545,2018-04-24 15:32:14,8545
8546,2018-04-24 18:51:47,8546
8547,2018-04-24 13:40:27,8547
8548,2018-04-24 18:16:22,8548
8549,2018-04-24 15:53:41,8549
8550,2018-04-24 18:41:24,8550
8551,2018-04-24 16:37:49,8551
8552,2018-04-24 12:35:34,8552
8553,2018-04-24 10:52:56,8553
8554,2018-04-24 15:33:53,8554
8555,2018-04-24 14:19:05,8555
8556,2018-04-24 13:45:23,8556
8557,2018-04-24 17:13:47,8557
8558,2018-04-24 19:46:06,8558
8559,2018-04-25 10:00:49,8559
8560,2018-04-25 17:01:32,8560
8561,2018-04-25 16:13:16,8561
8562,2018-04-25 18:17:22,8562
8563,2018-04-25 17:55:32,8563
8564,2018-04-25 10:08:58,8564
8565,2018-04-25 14:53:11,8565
8566,2018-04-25 12:45:04,8566
8567,2018-04-25 10:16:20,8567
8568,2018-04-25 14:27:03,8568
8569,2018-04-25 16:27:50,8569
8570,2018-04-25 14:52:24,8570
8571,2018-04-26 16:40:14,8571
8572,2018-04-26 18:55:30,8572
8573,2018-04-26 18:36:40,8573
8574,2018-04-26 09:06:10,8574
8575,2018-04-26 12:25:27,8575
8576,2018-04-26 15:59:56,8576
8577,2018-04-26 16:19:49,8577
8578,2018-04-26 16:36:34,8578
8579,2018-04-26 17:12:34,8579
8580,2018-04-26 14:17:26,8580
8581,2018-04-26 16:37:56,8581
8582,2018-04-26 18:36:56,8582
8583,2018-04-26 12:20:20,8583
8584,2018-04-27 17:24:09,8584
8585,2018-04-27 13:25:01,8585
8586,2018-04-27 19:57:14,8586
8587,2018-04-27 19:43:31,8587
8588,2018-04-27 09:17:12,8588
8589,2018-04-27 18:16:40,8589
8590,2018-04-28 19:56:49,8590
8591,2018-04-28 13:01:36,8591
8592,2018-04-28 09:21:35,8592
8593,2018-04-28 15:51:28,8593
8594,2018-04-28 12:52:38,8594
8595,2018-04-28 12:52:11,8595
8596,2018-04-29 14:05:04,8596
8597,2018-04-29 15:41:32,8597
8598,2018-04-29 12:19:16,8598
8599,2018-04-29 10:53:29,8599
8600,2018-04-29 20:02:59,8600
8601,2018-04-29 20:43:54,8601
8602,2018-04-29 09:44:26,8602
8603,2018-04-29 17:36:49,8603
8604,2018-04-29 16:30:23,8604
8605,2018-04-29 19:05:04,8605
8606,2018-04-29 18:31:43,8606
8607,2018-04-29 10:29:40,8607
8608,2018-04-29 10:01:03,8608
8609,2018-04-29 11:05:39,8609
8610,2018-04-29 20:25:05,8610
8611,2018-04-29 14:06:23,8611
8612,2018-04-29 15:37:31,8612
8613,2018-04-30 11:00:16,8613
8614,2018-04-30 19:10:56,8614
8615,2018-04-30 16:41:07,8615
8616,2018-04-30 20:51:16,8616
8617,2018-04-30 20:57:46,8617
8618,2018-04-30 12:36:48,8618
8619,2018-04-30 15:48:43,8619
8620,2018-04-30 20:41:43,8620
8621,2018-04-30 14:02:34,8621
8622,2018-04-30 17:06:22,8622
8623,2018-04-30 13:07:24,8623
8624,2018-04-30 16:36:17,8624
8625,2018-04-30 14:03:03,8625
8626,2018-04-30 17:15:44,8626
8627,2018-04-30 20:24:04,8627
8628,2018-04-30 16:43:00,8628
8629,2018-04-30 19:50:49,8629
8630,2018-04-30 12:43:19,8630
8631,2018-04-30 20:22:15,8631
8632,2018-04-30 11:09:50,8632
8633,2018-04-30 18:17:57,8633
8634,2018-04-30 10:02:26,8634
8635,2018-04-30 16:42:31,8635
8636,2018-04-30 12:29:48,8636
8637,2018-04-30 17:56:13,8637
8638,2018-04-30 17:08:37,8638
8639,2018-05-01 13:49:47,8639
8640,2018-05-01 12:48:45,8640
8641,2018-05-01 17:38:10,8641
8642,2018-05-01 16:31:36,8642
8643,2018-05-01 14:17:22,8643
8644,2018-05-01 18:28:09,8644
8645,2018-05-01 20:29:19,8645
8646,2018-05-01 12:40:36,8646
8647,2018-05-01 16:56:34,8647
8648,2018-05-01 09:29:54,8648
8649,2018-05-01 11:13:45,8649
8650,2018-05-01 17:42:08,8650
8651,2018-05-01 17:52:45,8651
8652,2018-05-01 13:53:51,8652
8653,2018-05-01 10:13:48,8653
8654,2018-05-01 18:28:55,8654
8655,2018-05-01 09:54:10,8655
8656,2018-05-01 16:52:43,8656
8657,2018-05-01 16:31:45,8657
8658,2018-05-01 11:56:19,8658
8659,2018-05-01 10:03:27,8659
8660,2018-05-01 09:49:00,8660
8661,2018-05-01 09:31:54,8661
8662,2018-05-01 14:00:25,8662
8663,2018-05-01 20:07:54,8663
8664,2018-05-01 20:05:21,8664
8665,2018-05-01 12:08:07,8665
8666,2018-05-01 14:20:28,8666
8667,2018-05-01 15:39:31,8667
8668,2018-05-02 12:14:19,8668
8669,2018-05-02 11:49:10,8669
8670,2018-05-02 18:11:06,8670
8671,2018-05-02 10:51:04,8671
8672,2018-05-02 10:05:42,8672
8673,2018-05-02 15:46:29,8673
8674,2018-05-02 11:37:34,8674
8675,2018-05-02 14:26:46,8675
8676,2018-05-02 16:36:46,8676
8677,2018-05-02 14:25:48,8677
8678,2018-05-02 12:31:02,8678
8679,2018-05-02 18:35:00,8679
8680,2018-05-02 10:41:45,8680
8681,2018-05-02 14:05:21,8681
8682,2018-05-02 19:51:32,8682
8683,2018-05-02 10:38:55,8683
8684,2018-05-02 11:12:51,8684
8685,2018-05-02 15:30:04,8685
8686,2018-05-02 11:24:33,8686
8687,2018-05-02 14:13:22,8687
8688,2018-05-02 19:05:52,8688
8689,2018-05-02 15:56:23,8689
8690,2018-05-03 17:21:39,8690
8691,2018-05-03 12:30:34,8691
8692,2018-05-03 20:26:04,8692
8693,2018-05-03 14:17:12,8693
8694,2018-05-03 12:38:37,8694
8695,2018-05-03 11:05:16,8695
8696,2018-05-03 12:38:32,8696
8697,2018-05-03 15:27:04,8697
8698,2018-05-03 20:53:57,8698
8699,2018-05-03 13:30:05,8699
8700,2018-05-04 14:56:03,8700
8701,2018-05-04 18:37:51,8701
8702,2018-05-04 16:13:33,8702
8703,2018-05-04 19:14:52,8703
8704,2018-05-04 15:23:06,8704
8705,2018-05-04 13:37:09,8705
8706,2018-05-04 18:44:08,8706
8707,2018-05-04 17:39:30,8707
8708,2018-05-04 14:53:37,8708
8709,2018-05-04 18:59:23,8709
8710,2018-05-04 18:40:46,8710
8711,2018-05-04 14:16:31,8711
8712,2018-05-04 15:27:57,8712
8713,2018-05-04 20:36:50,8713
8714,2018-05-05 18:25:12,8714
8715,2018-05-05 11:40:46,8715
8716,2018-05-05 15:16:56,8716
8717,2018-05-05 15:58:11,8717
8718,2018-05-05 16:03:45,8718
8719,2018-05-05 09:39:53,8719
8720,2018-05-05 15:06:45,8720
8721,2018-05-05 10:12:15,8721
8722,2018-05-05 13:37:43,8722
8723,2018-05-05 09:52:10,8723
8724,2018-05-05 09:03:36,8724
8725,2018-05-05 16:57:43,8725
8726,2018-05-05 19:01:12,8726
8727,2018-05-05 11:05:12,8727
8728,2018-05-05 13:57:04,8728
8729,2018-05-05 16:40:56,8729
8730,2018-05-05 10:50:16,8730
8731,2018-05-05 12:24:03,8731
8732,2018-05-05 15:38:37,8732
8733,2018-05-05 17:51:16,8733
8734,2018-05-05 13:48:16,8734
8735,2018-05-05 10:53:32,8735
8736,2018-05-05 13:31:51,8736
8737,2018-05-06 17:17:32,8737
8738,2018-05-06 14:36:22,8738
8739,2018-05-06 17:08:47,8739
8740,2018-05-06 19:32:34,8740
8741,2018-05-06 17:26:58,8741
8742,2018-05-06 10:49:23,8742
8743,2018-05-06 09:12:08,8743
8744,2018-05-06 18:43:21,8744
8745,2018-05-06 19:45:04,8745
8746,2018-05-06 14:58:53,8746
8747,2018-05-06 19:45:36,8747
8748,2018-05-06 14:42:25,8748
8749,2018-05-06 15:43:50,8749
8750,2018-05-06 14:56:08,8750
8751,2018-05-06 13:01:19,8751
8752,2018-05-06 09:44:37,8752
8753,2018-05-06 14:45:02,8753
8754,2018-05-06 17:12:51,8754
8755,2018-05-06 13:40:38,8755
8756,2018-05-07 17:12:03,8756
8757,2018-05-07 17:45:44,8757
8758,2018-05-07 09:11:58,8758
8759,2018-05-07 17:02:36,8759
8760,2018-05-07 20:12:59,8760
8761,2018-05-07 12:31:28,8761
8762,2018-05-07 12:45:55,8762
8763,2018-05-07 12:16:56,8763
8764,2018-05-07 12:15:15,8764
8765,2018-05-07 11:41:29,8765
8766,2018-05-07 15:30:06,8766
8767,2018-05-07 12:05:59,8767
8768,2018-05-07 13:02:02,8768
8769,2018-05-07 14:37:28,8769
8770,2018-05-07 12:21:09,8770
8771,2018-05-07 18:45:59,8771
8772,2018-05-07 18:25:45,8772
8773,2018-05-07 19:29:20,8773
8774,2018-05-07 15:54:32,8774
8775,2018-05-07 20:26:41,8775
8776,2018-05-08 10:24:58,8776
8777,2018-05-08 14:18:42,8777
8778,2018-05-08 20:59:08,8778
8779,2018-05-08 11:05:46,8779
8780,2018-05-08 19:27:18,8780
8781,2018-05-08 10:31:07,8781
8782,2018-05-08 13:10:35,8782
8783,2018-05-08 19:43:31,8783
8784,2018-05-08 11:51:16,8784
8785,2018-05-08 16:47:48,8785
8786,2018-05-08 17:11:33,8786
8787,2018-05-09 19:07:32,8787
8788,2018-05-09 16:10:33,8788
8789,2018-05-09 11:45:20,8789
8790,2018-05-09 12:42:47,8790
8791,2018-05-09 10:36:14,8791
8792,2018-05-09 15:39:41,8792
8793,2018-05-09 10:27:44,8793
8794,2018-05-09 20:35:07,8794
8795,2018-05-09 17:03:14,8795
8796,2018-05-09 11:10:32,8796
8797,2018-05-10 15:31:22,8797
8798,2018-05-10 12:58:31,8798
8799,2018-05-10 20:53:20,8799
8800,2018-05-10 10:11:54,8800
8801,2018-05-10 12:48:20,8801
8802,2018-05-10 17:58:56,8802
8803,2018-05-10 20:20:20,8803
8804,2018-05-10 11:26:18,8804
8805,2018-05-11 20:41:02,8805
8806,2018-05-11 17:25:03,8806
8807,2018-05-11 12:24:13,8807
8808,2018-05-11 12:38:30,8808
8809,2018-05-11 13:03:42,8809
8810,2018-05-11 19:27:56,8810
8811,2018-05-11 19:14:42,8811
8812,2018-05-11 20:54:36,8812
8813,2018-05-12 14:37:29,8813
8814,2018-05-12 13:24:43,8814
8815,2018-05-12 14:40:52,8815
8816,2018-05-12 14:26:30,8816
8817,2018-05-12 10:48:38,8817
8818,2018-05-12 16:54:25,8818
8819,2018-05-12 12:36:14,8819
8820,2018-05-12 11:04:33,8820
8821,2018-05-12 18:41:41,8821
8822,2018-05-12 20:09:16,8822
8823,2018-05-12 14:08:52,8823
8824,2018-05-12 12:55:02,8824
8825,2018-05-12 14:09:14,8825
8826,2018-05-12 09:16:53,8826
8827,2018-05-13 20:37:14,8827
8828,2018-05-13 16:04:32,8828
8829,2018-05-13 17:25:25,8829
8830,2018-05-13 19:47:50,8830
8831,2018-05-13 19:14:34,8831
8832,2018-05-13 18:16:44,8832
8833,2018-05-13 16:49:04,8833
8834,2018-05-13 12:40:18,8834
8835,2018-05-13 14:39:14,8835
8836,2018-05-13 14:51:42,8836
8837,2018-05-13 20:44:37,8837
8838,2018-05-13 20:46:37,8838
8839,2018-05-13 15:27:25,8839
8840,2018-05-13 19:10:24,8840
8841,2018-05-14 17:09:11,8841
8842,2018-05-14 09:56:16,8842
8843,2018-05-14 18:00:11,8843
8844,2018-05-14 13:20:54,8844
8845,2018-05-14 17:01:55,8845
8846,2018-05-14 20:27:23,8846
8847,2018-05-14 20:50:34,8847
8848,2018-05-14 20:45:59,8848
8849,2018-05-14 12:43:57,8849
8850,2018-05-14 16:41:46,8850
8851,2018-05-14 10:43:41,8851
8852,2018-05-14 09:03:26,8852
8853,2018-05-14 14:35:41,8853
8854,2018-05-14 17:33:41,8854
8855,2018-05-14 16:31:59,8855
8856,2018-05-14 17:59:35,8856
8857,2018-05-14 17:48:11,8857
8858,2018-05-14 11:02:56,8858
8859,2018-05-14 09:51:42,8859
8860,2018-05-14 19:43:54,8860
8861,2018-05-15 10:07:45,8861
8862,2018-05-15 18:42:47,8862
8863,2018-05-15 14:31:17,8863
8864,2018-05-15 18:31:32,8864
8865,2018-05-15 09:31:59,8865
8866,2018-05-15 14:07:03,8866
8867,2018-05-15 11:01:11,8867
8868,2018-05-15 17:36:10,8868
8869,2018-05-15 18:59:18,8869
8870,2018-05-15 12:57:33,8870
8871,2018-05-15 15:35:36,8871
8872,2018-05-15 11:31:53,8872
8873,2018-05-15 17:20:21,8873
8874,2018-05-15 14:19:21,8874
8875,2018-05-15 21:01:57,8875
8876,2018-05-15 11:49:24,8876
8877,2018-05-15 14:32:03,8877
8878,2018-05-15 15:56:42,8878
8879,2018-05-15 11:05:42,8879
8880,2018-05-16 20:53:46,8880
8881,2018-05-16 18:32:53,8881
8882,2018-05-16 18:48:13,8882
8883,2018-05-16 17:05:10,8883
8884,2018-05-16 17:48:42,8884
8885,2018-05-16 15:42:26,8885
8886,2018-05-16 15:55:34,8886
8887,2018-05-16 13:48:00,8887
8888,2018-05-16 14:13:36,8888
8889,2018-05-16 09:47:14,8889
8890,2018-05-16 17:42:55,8890
8891,2018-05-16 16:35:33,8891
8892,2018-05-16 16:00:52,8892
8893,2018-05-16 20:47:11,8893
8894,2018-05-16 15:45:54,8894
8895,2018-05-16 10:06:47,8895
8896,2018-05-16 14:05:06,8896
8897,2018-05-16 09:09:59,8897
8898,2018-05-16 20:11:16,8898
8899,2018-05-16 19:10:20,8899
8900,2018-05-16 19:14:39,8900
8901,2018-05-16 11:27:43,8901
8902,2018-05-17 09:17:41,8902
8903,2018-05-17 17:48:10,8903
8904,2018-05-17 11:56:02,8904
8905,2018-05-17 20:25:32,8905
8906,2018-05-17 13:13:56,8906
8907,2018-05-17 15:10:05,8907
8908,2018-05-17 14:42:22,8908
8909,2018-05-17 10:56:04,8909
8910,2018-05-17 13:54:05,8910
8911,2018-05-17 11:00:15,8911
8912,2018-05-18 20:40:44,8912
8913,2018-05-18 13:08:26,8913
8914,2018-05-18 11:12:05,8914
8915,2018-05-18 13:31:42,8915
8916,2018-05-18 18:49:02,8916
8917,2018-05-18 14:36:04,8917
8918,2018-05-18 20:12:31,8918
8919,2018-05-18 16:40:49,8919
8920,2018-05-18 09:55:42,8920
8921,2018-05-18 11:57:30,8921
8922,2018-05-18 09:16:33,8922
8923,2018-05-18 11:41:07,8923
8924,2018-05-18 13:48:35,8924
8925,2018-05-18 10:04:55,8925
8926,2018-05-19 09:25:19,8926
8927,2018-05-19 17:43:20,8927
8928,2018-05-19 09:31:16,8928
8929,2018-05-19 12:35:37,8929
8930,2018-05-19 20:40:02,8930
8931,2018-05-19 16:35:04,8931
8932,2018-05-19 15:21:50,8932
8933,2018-05-19 19:31:44,8933
8934,2018-05-20 19:09:15,8934
8935,2018-05-20 19:03:24,8935
8936,2018-05-20 19:49:03,8936
8937,2018-05-20 16:00:32,8937
8938,2018-05-20 11:33:55,8938
8939,2018-05-20 17:20:43,8939
8940,2018-05-20 17:56:35,8940
8941,2018-05-20 09:58:07,8941
8942,2018-05-20 12:00:51,8942
8943,2018-05-20 13:45:33,8943
8944,2018-05-20 19:49:19,8944
8945,2018-05-20 13:45:59,8945
8946,2018-05-21 16:21:09,8946
8947,2018-05-21 14:43:58,8947
8948,2018-05-21 12:16:02,8948
8949,2018-05-21 16:52:25,8949
8950,2018-05-21 19:01:04,8950
8951,2018-05-21 13:04:14,8951
8952,2018-05-21 15:56:37,8952
8953,2018-05-21 14:21:43,8953
8954,2018-05-21 13:25:20,8954
8955,2018-05-22 18:27:39,8955
8956,2018-05-22 14:01:24,8956
8957,2018-05-22 10:05:08,8957
8958,2018-05-22 12:07:04,8958
8959,2018-05-22 17:21:46,8959
8960,2018-05-22 11:47:33,8960
8961,2018-05-22 09:59:37,8961
8962,2018-05-22 13:50:54,8962
8963,2018-05-22 12:08:30,8963
8964,2018-05-22 20:17:22,8964
8965,2018-05-22 18:08:39,8965
8966,2018-05-22 11:33:20,8966
8967,2018-05-22 17:06:50,8967
8968,2018-05-22 17:23:21,8968
8969,2018-05-22 15:59:48,8969
8970,2018-05-22 20:28:17,8970
8971,2018-05-22 20:46:53,8971
8972,2018-05-22 09:27:04,8972
8973,2018-05-22 13:11:16,8973
8974,2018-05-22 13:36:03,8974
8975,2018-05-22 15:13:57,8975
8976,2018-05-22 13:02:17,8976
8977,2018-05-22 14:41:40,8977
8978,2018-05-22 09:43:44,8978
8979,2018-05-22 21:00:24,8979
8980,2018-05-23 17:47:44,8980
8981,2018-05-23 11:42:48,8981
8982,2018-05-23 10:31:41,8982
8983,2018-05-23 15:28:41,8983
8984,2018-05-23 09:01:38,8984
8985,2018-05-24 18:14:21,8985
8986,2018-05-24 16:04:33,8986
8987,2018-05-24 17:54:28,8987
8988,2018-05-24 12:27:55,8988
8989,2018-05-24 10:48:59,8989
8990,2018-05-24 14:34:17,8990
8991,2018-05-24 18:07:00,8991
8992,2018-05-24 13:26:42,8992
8993,2018-05-24 14:33:30,8993
8994,2018-05-24 20:43:12,8994
8995,2018-05-24 12:15:14,8995
8996,2018-05-24 20:03:37,8996
8997,2018-05-25 12:32:23,8997
8998,2018-05-25 14:49:17,8998
8999,2018-05-25 18:52:03,8999
9000,2018-05-25 12:34:09,9000
9001,2018-05-25 15:30:59,9001
9002,2018-05-25 17:59:50,9002
9003,2018-05-25 13:08:15,9003
9004,2018-05-25 14:37:59,9004
9005,2018-05-25 16:29:03,9005
9006,2018-05-25 17:40:41,9006
9007,2018-05-25 17:19:49,9007
9008,2018-05-25 09:15:26,9008
9009,2018-05-25 10:28:19,9009
9010,2018-05-25 17:41:40,9010
9011,2018-05-26 10:23:03,9011
9012,2018-05-26 20:03:28,9012
9013,2018-05-26 10:04:55,9013
9014,2018-05-26 12:17:47,9014
9015,2018-05-26 18:32:35,9015
9016,2018-05-26 09:22:26,9016
9017,2018-05-26 16:01:07,9017
9018,2018-05-26 09:55:19,9018
9019,2018-05-26 13:39:51,9019
9020,2018-05-26 19:14:34,9020
9021,2018-05-26 10:30:47,9021
9022,2018-05-26 16:58:17,9022
9023,2018-05-26 12:19:49,9023
9024,2018-05-27 11:57:53,9024
9025,2018-05-27 12:07:02,9025
9026,2018-05-27 14:22:11,9026
9027,2018-05-27 18:42:24,9027
9028,2018-05-27 10:41:19,9028
9029,2018-05-27 09:52:06,9029
9030,2018-05-27 13:55:10,9030
9031,2018-05-27 12:21:20,9031
9032,2018-05-27 10:44:12,9032
9033,2018-05-27 18:43:02,9033
9034,2018-05-27 13:21:13,9034
9035,2018-05-27 17:14:38,9035
9036,2018-05-27 17:40:14,9036
9037,2018-05-27 09:18:09,9037
9038,2018-05-27 11:08:38,9038
9039,2018-05-27 16:15:04,9039
9040,2018-05-28 09:05:21,9040
9041,2018-05-28 10:53:35,9041
9042,2018-05-28 13:26:03,9042
9043,2018-05-28 20:33:21,9043
9044,2018-05-28 15:05:21,9044
9045,2018-05-28 18:22:10,9045
9046,2018-05-28 16:20:56,9046
9047,2018-05-28 09:21:55,9047
9048,2018-05-29 13:31:53,9048
9049,2018-05-29 15:05:14,9049
9050,2018-05-29 16:21:06,9050
9051,2018-05-29 15:47:20,9051
9052,2018-05-29 16:46:01,9052
9053,2018-05-29 12:00:58,9053
9054,2018-05-29 20:42:30,9054
9055,2018-05-29 11:02:55,9055
9056,2018-05-29 09:36:57,9056
9057,2018-05-29 09:34:03,9057
9058,2018-05-29 13:51:35,9058
9059,2018-05-29 19:16:25,9059
9060,2018-05-29 13:56:40,9060
9061,2018-05-29 15:39:04,9061
9062,2018-05-29 12:13:04,9062
9063,2018-05-29 10:36:34,9063
9064,2018-05-29 17:47:39,9064
9065,2018-05-29 19:10:02,9065
9066,2018-05-29 19:05:14,9066
9067,2018-05-29 14:27:37,9067
9068,2018-05-29 19:06:09,9068
9069,2018-05-29 18:00:09,9069
9070,2018-05-29 11:47:43,9070
9071,2018-05-29 09:35:09,9071
9072,2018-05-29 14:20:51,9072
9073,2018-05-29 15:10:09,9073
9074,2018-05-29 10:34:41,9074
9075,2018-05-29 19:10:27,9075
9076,2018-05-29 20:17:57,9076
9077,2018-05-30 19:11:16,9077
9078,2018-05-30 10:05:40,9078
9079,2018-05-30 11:57:03,9079
9080,2018-05-30 12:07:20,9080
9081,2018-05-30 18:13:01,9081
9082,2018-05-30 14:33:36,9082
9083,2018-05-30 12:09:23,9083
9084,2018-05-30 09:27:16,9084
9085,2018-05-30 18:15:43,9085
9086,2018-05-30 18:35:43,9086
9087,2018-05-30 14:47:35,9087
9088,2018-05-30 20:31:07,9088
9089,2018-05-30 09:13:14,9089
9090,2018-05-31 09:28:29,9090
9091,2018-05-31 17:38:44,9091
9092,2018-05-31 10:18:39,9092
9093,2018-05-31 10:56:08,9093
9094,2018-05-31 20:34:48,9094
9095,2018-05-31 09:17:59,9095
9096,2018-05-31 20:07:01,9096
